text,label
_nobel ? ? ?????????????  = ?????? ?????? ?????? ?? ????,neutral
"Hey, sorry I didn`t get in touch sooner! We didn`t go by Bologna. It was out of our way",negative
Waaaa. I ran my machine problem! Yeah!,neutral
HAPPY MOTHER DAY TO ALL THE MOTHER`S IN THE ENTIRE WORLD WE DESERVED A DAY JUST FOR US RIGHT...,positive
my teeshirt is faaar too small for me but i like it too much to stop wearing it,positive
I queue for cake standing up and with a slight look of deranged anticipation on my face.,neutral
night to  - the light dims as you leave the chat room,neutral
"_esl  If in doubt, wash separately   Normal concern is something fading onto the white.",neutral
just another manic monday.. wish it were sunday.. that`s my fun day  happy monday twitterland,positive
I think the rain killed my phone,negative
"This week meet me at OFFF, next Thu, Fri and Sat. And try there MIC and Surface.",neutral
You`re not here. I hope you`re still resting.  I don`t want you to be stressed.,positive
soo tired.. still kinda angry that i missed the concert,negative
But i dont mind the long line when theres a super cutie in front of me. Too bad he`s wearing a **** bracelet with a girls name on it,neutral
what was said?,neutral
"i`m not at chaseton`s either  please don`t die, my heart will be really sad",negative
Hey it`s that old writing avoidance  Write 1 continuous flow non stop 4 10 mins=trick I use 2 loosen up gremlins!,neutral
Rescued two adorable pit mix pups today.  LC and Brody.  Looking to adopt?  E-mail me for more info and pics!,positive
and jarita i`m going home now and i`m with two hot guys  drool.,neutral
"coooooooool, yes, CIWWAF are awesome.",positive
here again in school bored wanting  2 go home,negative
"Eat Sleep Draw!: Part of my Neuroanatomy take-home test.  After this, I??????m...: Part of my Neuro.. http://bit.ly/fXs3L",neutral
About to Enjoy the Silence,positive
#justcause Summer Hours say our day ends at 1pm...doesn`t mean I really get to leave at 1.,negative
"Who starts a briefing at 7:30 a.m.? People on the East Coast, that`s who.",neutral
YOU MAKIN` ME ****,neutral
not doing relay  oh well.,negative
a trending topic: HAPPY STAR WARS DAY,positive
"sorry guys, the WAVVES show was canceled, they missed their flight",negative
"I have myself barely 4 hrs of sleep and the Lord blessed me with what feels like 8, but it came with a sore throat  pumpin out this paper!",neutral
"It`s my wall, and I like saying I banned Zac Efron  lol sonny",positive
About to leave the fights. I`m tired and my voice hurts.,negative
it`s friday night. i`m home. no party this weekend,negative
Ordered a new computer! Unfortunately it won`t get here until the end of June.,negative
fantastic.... pick up a **** for me,positive
thanks **** it went really well. I`m tired now though  hope you spoiled your mum-in-law,neutral
true. i think its important 2 be sensitive 2 it when we relate 2 others. empathy. a reminder we cant judge a book by a cover,positive
Somebody accidentely sleep for 3 hours instead of 2 and now I can`t hang out  WORK BLOWS! sorry _jones20 and,negative
orralle.. have fun,positive
I wish I could go. See ya at Warped for sure tho!,positive
"I assume you mean 2nd item with 3 nested lines, but no invert call tree button to be found   ??????  ??????   ??????",negative
Thanks for tweeting a very useful set of refs - I`m in the middle of adding them to a chapter I`m editing,positive
http://twitpic.com/4jjdx - Soak your had in hot water (but not boiling) for about 30mins - it`ll pull them right out,neutral
"haha, i was crying  ****",negative
http://twitpic.com/67kb6 - Sad day!  What a great guy and enthusiastic teacher.,neutral
cant decide on wht i wanna do with the rest of my day...i think i may go bk 2 sleep  woe is me! uugghh! lol,neutral
Just ate way to many chocolate animal crackers,negative
No one wants to sit with me at lunch  I guess I`ll just bury my head in my laptop and continue to be anti-social.,negative
Got that right! And i know when I found out she wasn`t coming i cried!  It really sucks but Im still happy she headlining  now!,neutral
"I wake up at 4:30 during the week - and funny, Deathcab makes me think of you!  (& I use your calendar to track work hours)",positive
Watching jackass the movie  http://twitpic.com/4wlgi,neutral
__ Aww bless her. She`s one of my faves,positive
Great !!! Your book looks fantastic ? I want it,positive
Ohhh Ladyhawke is on channel 4  I sort of have a thing for Rutger Hauer http://twitpic.com/4jbzv,neutral
you and I apparently  how are you?,neutral
http://bit.ly/13f5m0  You are not alone in your disbelief but I am quite happy with evolution. It beats the alternatives posited,neutral
Apparently it`s 21 degrees in Kilkenny now! And some comedy would be a great remedy to my boredom! Why the hell did I leave Kilkenny!?,negative
"ummm, come on, for me twins and slurpees, and being in a car with the twins is going to be pretty epic!!!",positive
about to start work and missing him like crazy.I wont be seeing him till Tuesday,negative
That sounds cool! And you`re paying - even better,positive
"?  ... thx for ur msg, so awesome!  luv the new single! xoxo http://tr.im/kpDW",positive
My cat died of kidney failure during my math test  This day needs to get better.,neutral
Photo: I like da cooolooorss and the composition is great  scribkin: http://tumblr.com/xyb1qw8cb,positive
"No more tickets for today.  Having dinner with Mimcy after work, then we head home. Then again, she might get a call",neutral
looking for new ideas for my blog,neutral
says headache  http://plurk.com/p/wydaf,negative
Sadness  The top horde guild that I liked disbanded.,negative
_n_booklife I heard about that too... that seems an overreaction...,negative
Sad. I don`t know what to do with my life. Everything I have done since the age of 16 has been towards healthcare and nursing,negative
ahh..my stomach hurts,negative
i just saw your performance on the ellen show. we`re so behind in australia  you were AMAZING and have such a wonderful voice!,positive
I`m sorry about your car. I feel for you...,negative
Happy moms day,positive
VEGA UNDER FIREEEEEE,negative
"i hav a chance to win $10, $100, $1000.  i was given a free can of $ plant..have to wait till the plant grow to know if i won anythin!!?!",neutral
@_anniemay OMG No fair,negative
_Lia  Are the drugs working?,neutral
", you make baby jeebus cry",negative
has a headache already?  boo,negative
_zorz_peep count yourself lucky i was gonna say the OTHER word instead...and rsvp...sorry i cant come to ur birthday...day?,negative
thinks that Pipers molars are cutting thru  we had a nice lil nap me and the girl...now just another friday night at home w/ the lil ones,neutral
"Enjoy Springsteen, I`m seeing him at Glastonbury in June!! Give us a report when you get back",positive
I know! I`m so slow its horrible. DON`T TELL ON ME!,negative
Yea its nice! But im only here for a weekend!,positive
i have no idea wtf im doing,negative
"THIS TWITTER **** BORES ME, NOW I C Y I HAVEN`T BEEN ON HERE IN A MONTH",negative
i hope such moments inspire you on your political journey back home. all the best,positive
counting the minutes until I can go home,negative
missing jmichelle... told you treat me like a step child! smh,negative
where are ya headin to for your family vaca? i hope the paparazzi leave you alone,neutral
road trip ftw  am playing with trains today so it`s all good here,positive
"http://twitpic.com/67owu - Nice - I had tickets for tonight`s game, but I`m staying home sick",neutral
I need a haircut. I should not be able to pull my hair into a ponytail.,neutral
"Oh dear, it will be late there.... good ol Michigan!  Well I look forward to chatting with you when our wakeful hours overlap.",positive
So drunk!  Love u guys!,positive
borred what everyone doingn check out links on my profile,negative
Surely you knew this before hand? A good book or a hand held has to be essential. Just no PSPs unless you have a charger.,neutral
sad   Miss my friends !,negative
it doesn`t feel like a friday,neutral
I Wish i was still in Cornwall - i miss my auntie`s dogs,negative
i have been in the lounge for HOURS...and i have not been productive at all. upps time to go out,negative
yaaw some one want call with me?? 5529634599,neutral
Stop your twittering' - Maryland cookies #bgt,neutral
Being followed by compliance.  Great.   Have to watch what I say now.,positive
"...wait, I lied.",negative
let me out,neutral
LMAO! listening to the great Bob Marley!  Wow hes so awesome,positive
im allergic to cats! my tonsils get swollen and they hurt  what do i dooo?!,negative
Thank god you didn`t go **** until after you had me...,neutral
The gigantic initial inertial to get oneself to work after a deadline,neutral
been there!  need somewhere NEW,neutral
You charmer   Do you like football too?,neutral
I got into a fight with the pavement. I think it won  poor little knee,negative
_M Make one with something about the Charger?,neutral
: wait till the vacation ends! u shud be cycling a lot then!,neutral
well us Brits have to wait a few more days for it!  I thought it was all gonna released at once! I guess it`s worth the wait!,positive
Writing in yearbooks make me wanna cry,negative
Off to church now...,neutral
Thanks to:      New followers!,positive
"In worst case cenario, I`ll show up on OFFF with a white mask, and scare everyone. Even better: everyone should wear a mask besides me.",negative
_shields06 good job!  I wish i worked in a zoo,positive
Yay my friend Glen is here. Now i`m like this,positive
hiccups,neutral
"i like this new trend ,  who`s next ? http://tinyurl.com/qcy8d4",positive
tired and all i want to do is play random songs on my gitwar but i have to do my drama essay.,negative
Trying to get some work done not too happy about work situation,positive
I can honestly say that thematic had a big part in my blogging enthusiam ~ I love being able to do what I want,positive
Western Digital Caviar Black 1TB SATA 300 NCQ 32MB on the way...,neutral
Going home but will be back! After I get groceries and stuff,neutral
night nurse!! :S,neutral
p.s.  thought you were gonna follow me back on twit-har ?,neutral
lol ! You take David lah ! I want Danny  not tom !,neutral
is there anything Brian or I can do?,neutral
Round two of Vega: Vanilla Chai flavor.  Just realized that I have only 45 days left,neutral
Hi!! How are you? You`re an amazning actress  Greets from Slovenia,positive
"Now Im in the work  , I miss my home, any news?",negative
Losing makeup bags is TRAGIC...luckily I keep 4 in diff places but I gotta replace my Bare Escentuals  *tearrrrrrrr*,negative
good luck with it..Do well!! My best wishes are with you!,positive
The only thing about preparing 5 sermons in one week is just when you think you are done...you have to prepare the powerpoint slides,neutral
Chicken beer and good company makes a good night...,positive
early phonograph industry? done.. just the rest of APM to revise  and only berry the green rabbit and ribena man for company,neutral
I`m scared to set the pw on my BB bc I might forget it & end up losing all my data. But yet I have financial info on it. Catch 22,negative
I guess I am too freaky for followers.,negative
aaahhh...just woke up! feels good to sleep in on a monday!!!,positive
"Oh, I see!  So it`s like, morning there, right? Happy breakfast! *thumbs up*",positive
"think I`m gonna start writing a proper blog, can anyone recommend any good blog host thingys?",positive
i know,neutral
"Luke M here, thanks Ps Chris! Ur husband is pretty cool I reckon! Sorry u were feeling sick and hope you feel better soon!",neutral
I`m putting in Societe Generale in China. Very interesting stuff but has me away too much ... gotta fix that!,positive
i like the optimism,positive
FML still awake  melatonin not working!,negative
You`re right....I`m 29 and  I`ve heard the song a time or two,positive
I **** miss that band so so much,negative
I have a FACEBOOK but I use MYSPACE and TWITTER the most. I hardly check my Facebook..,negative
_ryall What if I thought I was a Star Trek person but I wasn`t all that crazy about the new movie?,negative
"lol, i`ve done that one b4  i`m a victim 2 that! lol",negative
getting rained out @ the devon horse show.  *head desk*,neutral
I just got home.  i bought twiggies and a toothbrush that promises to make my teeth 60% cleaner. - http://tweet.sg,positive
I am officially a kindergarten cop,neutral
"deleted a lott of facebook friends, ask to be my friend again if you want. if not idgaf",negative
morning to all,neutral
thanx peeps 4 following me,positive
Can you please  with that? I`d love some egg +bacon +ranch +bed for giving birth 3 times in 4 years!,positive
Watching French Open tennis - sad to see Venus make an early exit this morning!,negative
Oooh! goodluck for the rest of them,positive
i joined this because i think my smith chips invent a flavour competion entry wont be recognised  its  SWEETPOTATOE AND SEASALT  flavour ?,neutral
she was performing at the lifeball in vienna this year but unfortunately i didn`t get the chance to see her.,negative
just been in the garden but i was being attacked by bugs so i came inside,neutral
i didnt get a hug today,neutral
Nice idea for a M-I-L gift. Did you crochet it? Good idea about looking online.  There are Youtube videos showing lefty crochet.,positive
yes I do! Because he is going to the marines to protect & serve and leaving me!,neutral
Startin to get a head ache!!!! Uuuggghh!!!,negative
cry baby. janes joplin what is this? munsay music. but i dont know wich **** day i  am today,negative
Oh I know. For a while they cancelled the 5pm Oxford to Paddington every Friday evening because of staff shortages,neutral
"Ugh, looks like you`ll have some work to do . Good luck",positive
is really ultra bored,negative
"I know, twitter is depressing me tonight",negative
OR... Something to do with all the Red Bull?  Hmmm. You think maybe?,neutral
Neil just picked me up for the show. My tailights out  cause of heartless hit and run.,negative
"ew, i used to get 'suicides' in mid. school and mix like 5 sodas together. then drink it. i think i remember enjoying it, too.",positive
Leaving for work.,neutral
_zulu or get up on that Michael Jackson ish.  Not a bad look IMO,positive
Hates headaches! Maybe I`m not ready to rock,negative
"happy mothers day to all the mothers, grandmothers, furbaby mommies, etc!  heading out for breakfast with my mom shortly",positive
aww,neutral
"going to watch a dvd with hubby,`Eagle Eye`, twit u all 2morrow, cia",neutral
2am feedings for the baby are fun when he is all smiles and coos,positive
thanks kate too.  *kisses* Xoxo.,positive
"okay, i`m out for a while  back later!",neutral
my tvs not working  i wanna watch vhits :`(,negative
when u gonna come show minnesota some love though hun?!,positive
I`m eating egg-whites right out of the pan,neutral
"Tat, You looks beautiful and are a heck of a mama and business woman.   Dana",neutral
Its 1:11am and both my girls are still up! .. im so tired ..,negative
I want to see 'Too Fast to Transport in 60 seconds,neutral
"Shiv, his place, slowly I hope",positive
**** I hate this weather this **** sucks! I wanted to go out tonight but not n no mess like this,negative
It`s depressing I`m stuck inside all day,negative
"I justwatched like, 5 straight episodes of escaped on ID Discovery channel. A guy imprisoned 6 women, killed 2 and cooked them",neutral
possibly going out tonight; is there ANYTHING to do in Lancaster? I miss Baltimore,negative
Got Firefox working again. Now I just have to get back all of my bookmarks...,neutral
A 25 year old zebra with wind? Lol,neutral
WHAT THAT`S NOT FAIR I CAN`T VOTE IT SAYS THE VOTING IS CLOSED  BUT I DID VOTE EVERYDAY WHEN I COULD VOTE LIKE 20X`S,negative
aww lovely pic,positive
Aww man I left all my laffy taffy`s at work,neutral
Just got home from dinner with my mommy and my new grandma. I`d rather be in Hollywood right now,neutral
Can`t sleep but is happy that the Fugees are keeping him company,neutral
Well for one thing I might be branded a 'public menace' by the state.,neutral
no new tubas until  4th  of july weekend,neutral
YIKEYSSS!!  I`M HARMLESS REALLY!! JUST WANT SOME ATTENTION FROM BRODY!!!,positive
"i changed my picture  i am soo screwed, i have an assignment due tomorrow that i havent started, i just cant concentrate argh",negative
"BAH, you`be made me all hungry now",negative
17 hours left of being a teenager.. and ill be sleepin for 8-10 of those hours.. how depressing,negative
finally get my hands on my laptop!  just ate the biggest burrito de asada EVER  and now im gonna get ready for the party-ooo!,neutral
"Say cheese for the camera, or throw up some Western Mass gang signs to be cool",positive
"Shite night, tomorow, I get to hang out with my little brother and neice, should be sufficient enough to change my mood",positive
yes  lol,neutral
"yeah i know hun, spammers seem to move fast though, already had two in first few minutes of posting.  Block `em",negative
i would love to come visit you in Korea.. next flight that is under 100 i am there!,positive
http://twitpic.com/4jg09 - looks exactly like I do when I get that GH guitar in my hand,neutral
Ugh sittin at work waiting for the carpets to be cleaned.  I was suppose to be out by 7,negative
_assassin  sucks about your cat... hope you guys feel better,neutral
"Link won`t open, but I will try it when i have a better connection tomorrow. I`m curious now",positive
she fell into deep crack in the glacier  so terrible,negative
"Every time I succeed with a code, I get 'We`re Sorry. Your Credit Card Has Been Declined at this time.",negative
what time is our conference call??,neutral
"Woke up at 5am. Cleaned camera gear from last nights wedding. Should really go back to sleep, but kids awake.",neutral
back home. man im hungry. getting ready..shopping,neutral
@_Bella_Cullen13  _Cullen26  _Cullen10  These are my family girls  love u guys *smiles*,positive
Ok then have a good day,positive
I keep pulling out my knitting at my desk and then putting it back.  Not good!  Not good!    T-minus 15 minutes till release........,negative
"My boyfriend just broke his wrist, now he might need surgery  im so nervous",negative
so I just had a violent fightclub like **** dream involving heavily tattooed ladies. I didn`t wanna wake up.  lol.,positive
ahh yes the obligations of a vampire kept me away from twitter.but now i`m back & will try 2 update as much as possible.i lost a donor,negative
Haha yea  if i knew yew wanted 2 go i would have told yew,neutral
_rockett i know! And he laughed at the stupid `women`s right`s` joke. Wth! Glad we have the same humor!,positive
My tummy hurts  go away cramps! I hate chuu!!!!,negative
"Gonna go round up some DVDs to sell...  I will miss them, but I need money!",negative
"--sorry for running over uncle Terry, but he just wasn`t living up to his potential. expecting more from his next return.",negative
"Yes, I really do.",neutral
also just hanging right now?? just bored hahaha didn`t have to work again today this is different....  no hours no money lol whatev,negative
Vote for Board of the Month May 2009 (licensed members only) http://tinyurl.com/c8uj28 Good luck everybody,positive
had a life changing redhead - she got away,neutral
did you have an amazing time?,neutral
Wow. Way to be discouraged  idk anymore... fml.,negative
straightening my hair,neutral
RAIN why must you come 'after' I flat iron my hair? I have been rockin my curls for 3 weeks and today you decide to come out. not nice!,neutral
im soo bored...im deffo missing my music channels,negative
macbook dying. switching to iphone.,negative
i`m totally gonna have money to actually buy a pair of shoes this time,neutral
_Anais I feel reeeally bad now.... sorry,negative
me either,neutral
can`t set up my phone on twitter,neutral
There is something wrong with me! I`m so tired I can barely keep my eyes open. Yet all I`ve done for the last 3hrs is toss & turn in bed,negative
"no not proper, my dog barks too much & jumps up & its all my fault for not being strict enough",negative
Deathstar destroys Starship Enterprice http://bit.ly/2agcTh Can`t get enough of this video  #starwars #startrek,negative
Hehe,positive
one day my hugs will come    *fingers still crossed*,positive
LoL!!  I still would have got a look at his face just in case!!,neutral
Went to see 'UP'. It was a really good movie that pulls at the heart strings  i highly recommend it,positive
"look, no matter the ethnicity, women are something else!  fellas, can I get an amen? *dueces*",neutral
Yey! holiday Monday in Uk today ... have a chilled day,neutral
"Thanks dear, I know this, but I appreciate the validation as always",positive
"Ok back later, have a great time regardless of the weather  PS I`m only a BB away!",positive
thank you  (: cant wait!!!! ummm btw ima crash still sick,neutral
DUSTBIN BABY ON AT 11.30 Cannot wait  x,positive
Avoided cinder blocks! Safe in NY area.. But Dantas and porky upset beavs gone,neutral
Just came back from school.... Packing for my dad`s house,neutral
You meanie! The one time you go to Lux and I wont be there!,neutral
my phone is broken    & im too lazy to go to the verizon store to get a new one.. oh well i guess no phone for awhile.. aha,negative
"Just had my teeth checked, now my eyes. I`m dying for a coffee but can`t drink for an hour.",negative
Pineapple rocks bud,positive
"you, my friend, are a true fan",positive
"alright, so day was going well, but got home, and all my potato salad was gone",neutral
_jayy It might hav to cost u a History essay.,neutral
is doing boring accounts stuff,negative
"c`mon people, today is #juddday",neutral
hey how is everything going? please reply back. sometimes i think you hate me because you never reply back to me,negative
"Glad I went out, glad I didn`t leave early, and glad to be afterpartying it up @ Beth`s  I`m back!",positive
"I miss you too, Mojokins! I go there, but not long enough to comment  Will do more this weekend!",negative
Freaking out a bit..crossing my fingers that things will work out ok,neutral
is it unny today or not? taking too long to decide haha. i wna get a tan,neutral
PGPM student from where? I myself was a PGPM student about 4 years back. I wish I could stay one,positive
http://twitpic.com/4wf3a - the definition of true beauty,positive
Hmm... the new sports catalog and card jitsu updates are not appearing for me,neutral
then u should went to vegas like u did last year  I think this was around the time u killed that animal with ur old car LOL,neutral
Waiting for Natie to come online I miss him.,negative
See you on may 16!!,neutral
bullet train from tokyo    the gf and i have been visiting japan since thursday  vacation/sightseeing    gaijin godzilla,neutral
Somewhere in the center...,neutral
that`s meAn,negative
"Not allowed to call as I live in the UK, my parents say it will cost to much  Sucks !!",negative
_double as if there are any other kind  http://myloc.me/Fkl,neutral
"Making a video for HitRecord... hope it comes out well, it`ll be my first record",positive
"Oh ****, happy late birthday! (my txt didn`t send  )",neutral
Rain Rain Rain go away come back next week when I`m gone (via ) raining lie crazy in the Keys,neutral
"am hungry.. going to eat... catch up with you guys later & 4 people who are hurt by my sardonic quotes - why are you waiting, hit me back",negative
lol event management. no prerequisites,neutral
fun fun night  miss you. night tweets,neutral
i wish i could call but i live in the uk and i don`t have the cash to call,negative
doing Accounting homework  Just nicely got a 50p for the project <3,positive
_Pearson,neutral
"And figuring out how to watch Middlesbrough games next year, after the dreaded drop.",neutral
Happy Mother`s Day to all the mothers!!,positive
OK! Oops sorry,negative
goodnight all in the twitterverse,positive
exhausted and sick... my face is greenish,negative
AH! so nice to be back on bike commute although three days off and my (what google sez are called) my quadriceps literally screaming. gah,neutral
"I bet its cool down in SR, huh? It`s not here. I haven`t stopped sweating since noon when dad and I were packing",negative
_KHC wooow. lucky XD my break is gonna end. my classes starts @ june 4,positive
hey cant wait 4 u guys 2 come over 2 jersey woop.... hope ur lookin 4ward 2 it coz we r  x,positive
Gotta TeraByte  of space to store movies,neutral
i havent been out west since 07...i think i picked a bad wknd b/c its overcast out here tho,negative
dude. letters are the new currency. i think we`re rich!,neutral
Seems like everyone I know is asking for computer help...   kill me now,negative
damned hordies,negative
On the way to have Griffin`s staples removed from his head!  Should be fun,positive
no turkey leg? i can`t believe it!,negative
"Awww kanye west, its such a shame he doesnt get the joke",negative
i hate history coursework sooo much,negative
"weekend with my cuzzo Vivi, I can`t stand to have her leave me in 3 weeks",negative
_bach daps were the best lol,positive
"Schoool needs to end, Work tonight 4 to 8  hittt me up after <3",neutral
1st day of master cleanse...wish me luck,neutral
My back is killing me. Stupid softball,negative
Baking WIN! Thanks for that!,positive
"So there aren`t anymore exams, but there is only 3 days left. I`ve just now relized this is a bad thing.  And a good thing. I dont know.",neutral
"IM SORRRYY  i went to the cinema with my broth.. cause im cool.. and yeah im sorrrry  TOMORROW THO, ILL MAKE SURE OF IT",neutral
sick of having constant bad dreams  grr,negative
Whats is up with me! I am spilling everything,negative
i really need a skateboard  ........,neutral
is soo bored its lovley day outside but nuttin to do,neutral
i hate that feeling you get when you listen to a song and it completely reminds you of how things used to be & you get emotional,negative
_Rahal Thing about living is that there are always undeveloped pictures in your future.,neutral
"I`ve had  for a while now, just in case. And yeah, I start work there again tomorrow. Very excited",positive
I hate the dentist,negative
God the weather in London is ammmmazing! Yet I`m on a train half the day,positive
my youtube channel? Demilynnmusic haha cause I love 2 sing & stuff so yea,positive
"**** culture is increasing in india,govt has to make new laws such as wat will be charges if a boy tease a boy nd wat if a boy rapes a boy",neutral
Awww the boys have no beards?    I LIKED THEIR MANLY MAN-NESS [via ] #asylm,positive
Get into me not going. lol at least I didnt get my hopes up,negative
My phone works! Its whack. Well good morning. Gonna go eat breakfast with neil before school starts,positive
Celebrity sighting: Spongebobs here! #BEA09   LOL! Now I`m even more distraught I missed it,negative
awwww wat i was gonna buy myself something pretty  nvm,neutral
got a super cold!,positive
"Not really, injured so can`t do much exercise. The KG`s are coming on already. Also still looking to rent some place!!  Fun times!",positive
resting had a whole day of walking,neutral
_meaway I`m sorry hon  I know how it feels though...I`m usually crazy but at a family gathering I`d probably hold back like that also,negative
17 again was funny,positive
_kelly Bummed about the maxi dresses!  I think they`re so cute for summer but I`m only 5`4'!,positive
Beach with ashley,neutral
