text,label
"Seriously??
Buy this shirt at https://t.co/hh1flpk2xT
#alonetogether #Quarantine #ToiletPaperPanic #toiletpaper #funny #coronavirus #COVID19 #virus #WashYourHands #StayHomeTexas #Memes #meme #ChinaLiedAndPeopleDied  #shirts #CoronaVirusUpdate #toiletpapercrisis #StayHome #China https://t.co/QNCgoqyYTp",negative
"Just witnessed a customer at the supermarket hoarding toilet paper and hand sanitizer. Seriously people, let's think about others too! #COVID19 #ThinkOfOthers",negative
"Gas prices are low, and the only place I get to go is work! #coronavirus #coronatime #stillgottawork #COVID19",negative
It's heartbreaking to see the impact of COVID-19 on small businesses. Let's support them however we can. #supportsmallbusinesses #COVID19,extremely negative
Grocery shopping has become a whole new experience with all the safety measures in place. #newnormal #groceryshopping,neutral
Can????t believe that in the year 2020 in the United Kingdom I????m going to bed early to make sure I????m up early to go to the Supermarket and TRY to get my 85yr old mum a loaf of bread - with no guarantees I????ll be able to get her one! What the actual fuck?? #coronavirus,negative
?????? FOR ALL THE GROCERY STORE EMPLOYEES! #COVID2019 #coronavirus #pandemic #corona,neutral
It's heartbreaking to see farmers having to waste their produce and dairy products due to disruptions in the supply chain. We need to support our local farmers during these challenging times. #supportfarmers #COVID19,negative
The supermarket has implemented contactless payment options to minimize the risk of transmission. It's a smart move. #coronavirus #contactlesspayment,positive
"For the first time since May 2018, home prices have declined in both the freehold and condominium segments as a result of COVID-19. On Mar 15, the average price for freehold homes in Toronto hit $1.36 million; they????ve dropped to $1.25 million on Apr 5.

https://t.co/FmWjSbj8wI",positive
"This panic shopping has to stop. The damn grocery stores have plenty of product but cant keep up stocking because all you damn crazies are spending all your money on stuff THAT ISNT GOING AWAY. Theres no shortage of food, toilet paper, or anything else. #coronavirus",extremely negative
I already knew about some geniuses in Denmark but this supermarket sets the record First hand sanitizer you buy is about   5 50 euro second is about   134 That s a way to stop the hoarding   WELL DONE who dares to be next,extremely positive
"Can surging demand for gold and silver last? COVID-19 lockdowns threaten sales, prices ???? Kitco NEWS https://t.co/z86BvtgYFJ",negative
One of our Desi Scientist Grocery store,neutral
Let's use this time at home to learn new skills and pursue our passions. #StayHome #LearnNewSkills,positive
"The COVID-19 pandemic has reminded us of the importance of gratitude. Let's take a moment to appreciate the healthcare workers, essential workers, and all those who are working tirelessly to keep us safe. #Gratitude #COVID19",positive
The COVID-19 pandemic has highlighted the importance of supporting local food producers and farmers markets for fresh and nutritious food. #supportlocal #COVID19,positive
I can't believe how some people are still not taking this pandemic seriously. We need to come together and follow guidelines to protect ourselves and others. #COVID19 #flattenthecurve,negative
Even before the 19 crisis had slashed stock prices nearly in half since it erupted in January financial markets were in an inherently unstable condition Paul Craig Roberts,extremely negative
Surreal moment of the day: Hearing ????Life Is A Highway???? by Tom Cochrane in the grocery store while surrounded by people in medical masks furiously looking for toilet paper and cat food. #CoronaVirusUpdate #coronavirus #CoronavirusPandemic #Covid_19 #COVID19US #CoronaVirusSeattle,negative
Cooking has become my new hobby during quarantine. Trying out new recipes and experimenting in the kitchen. #cooking #quarantinehobby,positive
Food Industry Shifts Under Surge in Online Demand increased demand for industrial cold storage space via,neutral
The pandemic has shown the importance of having an emergency food supply. Let's be prepared for any future crises. #EmergencyPreparedness #COVID19,neutral
The closure of dine-in restaurants during the COVID-19 outbreak has led to a surge in takeout and delivery orders. #takeout #COVID19,positive
The price of face masks has skyrocketed due to the high demand. It's unfortunate that some people are taking advantage of the situation. #coronavirus #pricegouging,negative
Crucial info from a friend who knows how much loo roll people use As someone who has frequently provisioned for 4 6 months without a grocery store I promise you that 1 roll per person per week of th#e average sized roll is all you need,positive
Sending virtual hugs to all the healthcare workers who are on the frontlines fighting against COVID-19. Your dedication and bravery are truly inspiring. #HealthcareHeroes #ThankYou,extremely positive
One of many examples of the impacts of COVID 19 on the industry Fishermen processors restaurants shipping distributors wholesale we ALL feel it You can help by purchasing wild American caught from your grocery store or straight from a local,positive
"Oil prices could fall below ZERO !

Are you ready for Ezekiel 38 ?
#Magog #Gog #Russia #Turkey #Syria #coronavirus #Jesus #HolySpirit #Israel https://t.co/e4rSb1Dyu7",positive
"Stay safe and stay home, folks. Let's flatten the curve together. #COVID19 #StayHomeStaySafe",positive
The impact of COVID-19 on the travel industry is devastating. Let's support local tourism once it's safe to do so. #coronavirus #supportlocaltourism,neutral
"COVID-19 is a Wake-up Call; - Carl Safina - Medium????Why are we seeing a boom in viruses like Ebola, SARS,and coronavirus?2/3of emerging pathogens originate in https://t.co/P9OYyfMPSU our demand for animal-based food, clothing, and increases so does the risk https://t.co/TYPbl2XUOV",negative
COVID-19: B.C. farms dumping milk because of problems getting it to the store https://t.co/8c0BTuG11n Not accurate reporting. Milk being dumped to avoid overflooding the market and reducing milk prices. Some retail outlets closed reducing demand for product.,extremely negative
"Just in the #supermarket - anyone need anything? Yes it????s well stocked, and no I????m not telling you where I am! #shopping #coronavirus https://t.co/sLQ1Xf9OzP",positive
"IYMI: COVID-19 is expected to slow down the spring housing market. We will keep you posted with with any insights and perspectives we learn in the coming days, weeks and months ahead.

https://t.co/pNgcjPreco",neutral
How do vulnerable people get food when all the supermarket delivery services are not available? Is there help for them? #COVID2019,positive
"Our people are joining the fight against #coronavirus. Consultant Annabel, on hearing a local clinic had run out of hand sanitizer, donated 40 litres from our stock. Thank you for your quick thinking.
#InsideFGould #InsideAtkins #InThisTogether #ProudToBuildWhatMatters https://t.co/AcDrJI82VN",positive
"My heart breaks ? for this #Nurse. Watch the #video below. You people who #bulkbuy, look what u r doing! STOP ?

Nurse????s tearful plea after ending 48-hour shift to find supermarket shelves stripped empty amid #coronavirus #panicbuying

https://t.co/f7UXWb5MDI",negative
"A #coronavirus question, 
What about checking your mail?
Where gloves and rub it down with sanitizer. 
Or could you microwave it for maybe a minute?
As long as you know theres now metal in it.
Just wondering.",neutral
It's heartbreaking to see the number of job losses due to the pandemic. We need to come together and support those who are struggling. #jobloss #COVID19 #support,negative
It's disheartening to see some people not taking social distancing seriously at the supermarket. We all need to do our part to flatten the curve. #StaySafe #COVID19,negative
Enjoying the slower pace of life during quarantine. It's a nice change from the constant hustle and bustle. #slowliving #quarantinelifestyle,positive
"DOUBLE TAP ??IF YOU REMEMBER BEING EMPLOYED?

Follow ? @walletgyde for more tips on lifestyle and personal finance during the Covid-19 outbreak.?

#coronavirus #pandemic #socialdistancing #shutdown #toiletpaper #quarantine #dating #mindset #positivevibes #energy https://t.co/pOHoPKfGu1",neutral
"Instead of stripping the supermarket shelves bare - those who can afford it could perhaps start using delivery apps to support their local restaurants.  

Let's all try and help each other in any way we can.

#COVID2019 #InItTogether #PanicBuying @Deliveroo @JustEatUK https://t.co/ljAaPow1KK",extremely positive
Sending virtual hugs to everyone who is feeling lonely or isolated during this time. You are not alone. #mentalhealth #stayconnected,positive
Feeling frustrated with the long queues at the supermarket. It's important for everyone to practice social distancing and be patient during these challenging times. #StaySafe #Coronavirus,negative
I've been using this time at home to learn new skills and pursue hobbies. It's important to find joy and purpose even in difficult times. #SelfImprovement #COVID19,positive
"@Biggan4Congress India has been successfully treating COVID-19 patients using this as part of a cocktail of drugs, easily available and affordable.  The big concern is this administration &amp; pharmaceuticals will rake in billions by raising prices in Am",extremely positive
"@DrSundara3 Most probably in cool air conditioned environment. Follow the equator.
https://t.co/zu2fCHMEyn If so even icu could be a conducive environment and the only solution is alcohol sprays. Supply large quantities to every street for decontaminati",positive
Can't believe how fast the COVID-19 situation is evolving. Stay safe everyone! #COVID19 #StaySafe,neutral
Rogers has closed most retail locations to prioritize safety during COVID-19. Social distancing measures are in place for the remaining open stores. #RetailSafety #COVID19,positive
Supporting local farmers by buying fresh produce directly from them. It's a win-win situation for both the farmers and the consumers. #supportlocal #farmersmarket #COVID19,positive
"Maybe the run on #toiletpaper is a metaphor for explaining why #coronavirus is worse than the flu to (parents, spring breakers)? Replace TP with #ventilators and maybe they????ll start to understand. Supply and demand w/ deadly consequences, mom!",extremely negative
"HPCL, CMD,  MK Surana joins in to dicuss the fall in crude prices and how COVID-19 is impacting business https://t.co/1ehoJJY31m",negative
Just witnessed a heartwarming act of kindness at the grocery store. A stranger paid for an elderly woman's groceries when she realized she didn't have enough money. Faith in humanity restored. #KindnessMatters #COVID_19,extremely positive
"The cancellation of events and gatherings is necessary to prevent the spread of the virus, but it's tough for artists and performers who rely on these opportunities. Let's support them through online platforms and virtual shows. #COVID19 #supportartists",positive
"In case you haven't met yet, allow me to introduce you to the cue to get into the grocery store. At 7:25am. The good news? Shelves are no longer bare and stores seem to be in the process of restocking. #covid_19 #COVID19US #santamonica #TrumpVirus #TrumpRecession https://t.co/LODDWYwiuJ",positive
The economic impact of this pandemic is devastating. Many small businesses are struggling to survive. Let's support local businesses and help them get through this tough time. #ShopLocal #SupportSmallBusinesses,positive
"#Coronavirus #ChinaLiedAndPeopleDied #Communism Unfair trade practices drive up rents for younger people. They will drive up home prices for first-time home-buyers. So it's not just that we're losing jobs and factories. We're giving away our homes, our businesses, our comps &amp;tec https://t.co/uEH8cQBzwb",negative
For those who don t know You can support your local independent bookshop for me by online shopping at Amazon have enough money to survive Covid 19 Cheers,extremely positive
Supermarkets are implementing strict social distancing measures to keep everyone safe. Let's all follow the rules and protect each other! #SocialDistancing #StaySafe,positive
Seeing the pollution levels drop during this lockdown is a silver lining in this crisis. #COVID19 #Environment,positive
"Extremely irresponsible and selfish from someone who should know better. Maybe head over to your local hospital or supermarket to lend a hand, @antmiddleton #Covid_19 #coronavirus 

https://t.co/d2S8Umg4c1",negative
"Three high-demand, fast selling and profitable products to sell during the #COVID19 
1. Sanitizer to protect against #coronavirus 
2. Face mask to protect against #coronavirus
3. Cuttlass to protect from thieves during #CoronaVirusInNigeria 
#LagosUnrest #OgunUnrest #Easter",extremely positive
The impact of COVID-19 on small businesses is devastating. Let's support them in any way we can. #smallbusiness #COVID19 #support,negative
Cautiously optimistic: Chinese consumer behavior post-COVID-19. Brands are preparing for a ????new normal.???? https://t.co/W6ikuVtHiR  #Coronavirus #Covid19 #economy,positive
Beyond unemployment there is going to be a national crisis of mortgage defaults in our urban centres. Incomes have been disconnected from housing prices for far too long. #vanpoli #vanre #bcpoli #cdnpoli #canre #covid19Canada  https://t.co/irTNMtgHs9,extremely negative
From the hot zone! My sushi place is delivery only. My wine shop is limiting capacity. Cold medicine shelves are empty but employees are furiously restocking. Grocery store has many holes but a TON of restocking is going on. Every store has toilet paper.#coronavirus #NYC #Brookly https://t.co/aSphYfx2jG,extremely negative
Grocery store clerks should be in hazmat suits on right now fr #covid19 #dallas #coronavirus #dallascounty,neutral
It's inspiring to see local restaurants and cafes offering grocery delivery services to support their community. #supportlocalbusinesses #COVID19,positive
"Zo kan het ook. Die Denen zijn zo gek nogniet. 

A supermarket in Denmark got tired of people hoarding hand sanitizer, so came up with their own way of stopping it.

1 bottle kr40 (???5.50)
2 bottles kr1000 (???134.00) each bottle.

Hoarding stopped!#COVID19 #coronavirus #Hoarding",extremely negative
Trying out a new recipe today. Cooking has become my favorite hobby during these times. #StayHomeCooking #Foodie,positive
"https://t.co/AqNH02VQTM
The #racist backwardness continues to spread. #coronavirus",neutral
"#Covid_19 #COVID19au Pumping #money into #economy, lowering interest rates is not going to solve #economic problem. People are losing their #jobs and are not #earning.. They are drawing funds from the banks to buy food. Government actions have stopped demand for non-essentials",extremely negative
The COVID-19 outbreak has led to the cancellation of many events and gatherings. Let's support artists and performers by attending virtual concerts and shows from the comfort of our homes. #SupportTheArts #COVID19,positive
Shoutout to all the healthcare workers who are risking their lives every day to save others. You are the real heroes. #HealthcareHeroes,extremely positive
$7 for lettuce is ridiculous': Fruit and veg prices skyrocket amid #COVID-19 panic buying   ?? https://t.co/h3CJ0GDSdr,extremely negative
The uncertainty of the future is overwhelming. We don't know when this pandemic will end and what the world will look like afterwards. #UncertainTimes #COVID19,negative
New research shows that consumer content preferences have shifted due to COVID-19. Brands need to adapt their strategies to meet the changing needs and expectations of consumers. #consumerbehavior #COVID19,neutral
I wonder how impressed Boris Yeltsin would be with an American supermarket on 3 20 2020? #Covid_19,positive
"@WhiteHouse @SecondLady But this whole overreaction is just a #hoax. You said so yourself! YES, Oleson's Mercantile is still open. No lines, no #socialdistancing, and no limits per person. The prices *are* a bit steeper now, but this isn't a charity. I'm",positive
"Check this @McKinsey roundtable w/ tactical advice from China's leading retail execs re: how they lessened COVID19's impact on people &amp; businesses.

Click to read: https://t.co/l68X8Es9bf

#mckinsey #consulting #leadership #covid19 #china",neutral
"Just witnessed a woman at the supermarket buying 20 packs of pasta. Seriously, people need to calm down and stop hoarding. #COVID19 #panicbuying",negative
I m going to go so far as to say the trip I just took to the store changed my reality and I need some time to process it I have been the furthest thing from denial about this pandemic but seeing a grocery store in the age of COVID 19 with all its safety procedures was eerie,positive
It's crucial to practice social distancing and follow guidelines to flatten the curve. Let's do our part to protect ourselves and others from the spread of COVID-19. #FlattenTheCurve #StaySafe,positive
I'm joining a conference call shortly with Food City CEO Steve Smith in regards to how COVID-19 is affecting the supermarket industry.,neutral
I grew up in a household with a single mum We didn t have stocks of food On pension day that is when my mum went shopping and got enough for us to eat and survive for the next fortnight Opposition Leader says of panic buying affecting low income people,extremely negative
The amount of misinformation being spread about COVID-19 is alarming. Please fact-check before sharing anything. #StopTheSpread,negative
The grocery store is now offering delivery services to help those who are unable to leave their homes. It's a great initiative to support the vulnerable members of our community. #HelpingHands #COVID19,positive
The closure of stores in Europe due to the pandemic is expected to have a negative impact on sales for retailers like Primark and Kingfisher. Tough times ahead for the retail industry. #retailindustry #COVID19,negative
Feeling anxious about the future? Remember to take it one day at a time. We'll get through this! #StayStrong #OneDayAtATime,positive
It's important to be patient and kind towards supermarket workers. They are doing their best to serve everyone during these challenging times. #Patience #Kindness #COVID19,positive
Remember to take breaks from screens and engage in activities that bring you joy. Self-care is important. #DigitalDetox #COVID19,positive
CDC boss downplays death estimates Can you still go to the grocery store Virul vigilantes are shaming neighbors in small towns and more Check out our Daily Coronavirus Roundup,negative
"I am absolutely appalled that I, a vulnerable person with severe mental health issues, cannot even do a food shop online because of all the selfish people bulk buying. I struggle going outside so online shopping is my only hope. Shame on you. #coronavirus",extremely negative
"It????s Day 4 in the big brother #workfromhome house &amp; I????ve realised that any expectation of a light week, was VERY wrong. Back to back calls, meant a trip to the grocery store was a break. In other news #California expects 50% of population to be infected. #COVID2019 https://t.co/RaHf4Q2dYp",extremely negative
Let's show appreciation for the grocery store workers who are keeping our shelves stocked and our communities fed. #EssentialWorkers #Gratitude,positive
"@usatodaysports @cbrennansports #2020Olympics have been replaced by the Covid Olympics. For example, the 50 meter toilet paper dash. #COVID?19 #COVID #Olympics2020 #coronavirus #Tokyo2020 #toiletpaper 
https://t.co/zQkF141qCK",neutral
Finally got my hands on some hand sanitizer! It's like finding gold in these times. #COVID19 #StaySafe,positive
"Negative electricity prices during the pandemic? Interesting concept, but let's ensure the welfare of the energy sector workers. #EnergyPrices #COVID19",neutral
"In this momentous live stream benefiting the Center for Disaster Philanthropy Covid-19 Response Fund, I discuss the status of G-Fest, the Olympics, how important supermarket employees are, and how Japan and the economy are affected by the pandemic.
https://t.co/JCam13Pzwi",negative
"@MichaelGrabell @Hormel production workers had ZERO paid sick leave prior to COVID-19 measures. Sick days counted against workers. 

As demand for Spam and other ready-to-eat food products grows, how are workers being protected?",extremely negative
The is rough But we are fighting back Glad to partner with amp to get a ton of hand sanitizer in production Thanks Rob from the PA Distillers Guild More on this story to come,extremely positive
The impact of the coronavirus on the economy is devastating. We need to come together and support local businesses. #supportlocal #economy,negative
The shortage of medical supplies is a major concern. We need to ensure that healthcare workers have the necessary equipment to protect themselves and treat patients. #medicalsupplies #COVID19 #healthcare,negative
"Global consumer products giant Unilever gets it right in their communication to all employees ... with the MUSTS and MUST NOT do guidance during #covid19 #coronaviruspandemic 

Note:  This was from March 13th so they may have likel????https://t.co/kSJvaGqrcL https://t.co/0MSDPnMuTq",neutral
"?Hmmm....

Airline prices have jumped back up to prices that are what they charged pre #coronavirus.

Just sayin.?",negative
In these stressful times I did some online shopping as a distraction. #YOLO #SocialDistanacing #coronavirus https://t.co/KVs6e0P1kp,extremely negative
It's okay to feel anxious or overwhelmed during this time. Reach out for support and take care of your mental health. #MentalHealthMatters #COVID19,positive
on 2GB last week Peter Dutton threatened the full force of the law on supermarket hoarders but this week when he has some explaining to do about cruise ships infecting the nation he is unavailable instead Border Force must face the music without him,negative
Remember to take care of your physical health too. Stay active and eat nutritious meals. #HealthyLifestyle #PhysicalWellness,positive
Curious what COVID 19 is doing to the local service industry just published the data we re seeing about consumer activity across the country and across industries This is the challenge facing small business,positive
Quarantine day 206... Roast teatowel chicken and veg #CoronavirusLockdown #COVID19 #coronavirus #UKlockdown #nofood https://t.co/SoVo5P7nhh,neutral
